id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,
64114531223347200,64114531223347200,,,,19042993,,,,2011-04-29T23:51:10.000Z,Lancet: Artesunate for severe #malaria http://bit.ly/mPEWf0,en,Twitter Web Client,0,0,0,0,everyone,False,,,,,,"[{""start"": 30, ""end"": 38, ""tag"": ""malaria""}]",,,,,,,,,,,,19042993,2009-01-15T22:39:28.000Z,Crof,Crawford Kilian,"Retired college teacher & persistent writer (journalism, science fiction, fantasy, regional history, education). Also blogging on too many subjects.",,,,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/Iail7gwRTh"", ""expanded_url"": ""http://crofsblogs.typepad.com/h5n1/"", ""display_url"": ""crofsblogs.typepad.com/h5n1/""}]","North Vancouver, BC",,https://pbs.twimg.com/profile_images/1410784151070855169/PubbE4eu_normal.jpg,False,10578,3986,549,213172,http://t.co/Iail7gwRTh,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64114331104710656,64114331104710656,,,,19042993,,,,2011-04-29T23:50:22.000Z,Lancet: Artesunate for severe malaria http://bit.ly/mPEWf0,en,Typepad,0,0,0,0,everyone,False,,,,,,,,,,,,,,,,,,19042993,2009-01-15T22:39:28.000Z,Crof,Crawford Kilian,"Retired college teacher & persistent writer (journalism, science fiction, fantasy, regional history, education). Also blogging on too many subjects.",,,,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/Iail7gwRTh"", ""expanded_url"": ""http://crofsblogs.typepad.com/h5n1/"", ""display_url"": ""crofsblogs.typepad.com/h5n1/""}]","North Vancouver, BC",,https://pbs.twimg.com/profile_images/1410784151070855169/PubbE4eu_normal.jpg,False,10578,3986,549,213172,http://t.co/Iail7gwRTh,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64113747035291648,64113747035291648,,,,17687202,,,,2011-04-29T23:48:03.000Z,Messing with genes to wipe out malaria http://bit.ly/mUfIwX,en,twitterfeed,0,0,0,0,everyone,False,,,,,,,,,,,,,,,,,,17687202,2008-11-27T20:01:46.000Z,newsline,Newsline,Newsline is Breaking News from Around the World. Official source of news for https://t.co/P1mH8mz3l2,,,,"[{""start"": 77, ""end"": 100, ""url"": ""https://t.co/P1mH8mz3l2"", ""expanded_url"": ""http://Newsline.com"", ""display_url"": ""Newsline.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/BpVSKbxpwt"", ""expanded_url"": ""http://newsline.com"", ""display_url"": ""newsline.com""}]",U.S.A.,,https://pbs.twimg.com/profile_images/778618969842483200/4H0_dpWR_normal.jpg,False,1323,1,93,489360,https://t.co/BpVSKbxpwt,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64112146514059264,64112146514059264,,,,227690158,,,,2011-04-29T23:41:41.000Z,"Daniel Deng Kuot just had trip to Paloi to ask the WFP for food for school.  Daniel's now got malaria but will be OK, and is recuperating.",en,Twitter Web Client,0,0,0,0,everyone,False,,,,"[{""start"": 0, ""end"": 15, ""probability"": 0.9054, ""type"": ""Person"", ""normalized_text"": ""Daniel Deng Kuot""}, {""start"": 34, ""end"": 38, ""probability"": 0.5657, ""type"": ""Place"", ""normalized_text"": ""Paloi""}, {""start"": 77, ""end"": 82, ""probability"": 0.9193, ""type"": ""Person"", ""normalized_text"": ""Daniel""}]",,,,,,,,,,,,,,227690158,2010-12-17T14:47:12.000Z,SudanSunrise,Sudan Sunrise,Works with individuals from diverse religious backgrounds and identities facilitating reconciliation efforts to ensure lasting peace in Sudan and South Sudan.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/AukYLhX1t5"", ""expanded_url"": ""http://www.sudansunrise.org/"", ""display_url"": ""sudansunrise.org""}]","Fairfax, VA",,https://pbs.twimg.com/profile_images/1171495677379039237/lVCk8XTY_normal.jpg,False,577,149,0,799,https://t.co/AukYLhX1t5,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64111817017921536,64111817017921536,,,,258559698,,,,2011-04-29T23:40:22.000Z,"This week, as a follow up to World Malaria Day, PSI Global Ambassador Mandy Moore and ABC News' Be the Change: Save... http://dlvr.it/Q8FnH",en,dlvr.it,0,0,0,0,everyone,False,,,,"[{""start"": 29, ""end"": 45, ""probability"": 0.8196, ""type"": ""Other"", ""normalized_text"": ""World Malaria Day""}, {""start"": 48, ""end"": 57, ""probability"": 0.5236, ""type"": ""Organization"", ""normalized_text"": ""PSI Global""}, {""start"": 70, ""end"": 80, ""probability"": 0.9891, ""type"": ""Person"", ""normalized_text"": ""Mandy Moore""}, {""start"": 86, ""end"": 93, ""probability"": 0.928, ""type"": ""Organization"", ""normalized_text"": ""ABC News""}]",,,,,,,,,,,,,,258559698,2011-02-28T00:23:33.000Z,GoodyMandy,Mandy Moore,So Mandy is updates find the latest ones,,,,,,,,https://pbs.twimg.com/profile_images/1257122755/GoodyMandy-icon_normal.jpg,False,385,11,5,23693,,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64111543595438082,64111543595438082,,,,40222958,,,,2011-04-29T23:39:17.000Z,Que malaria!!!,pt,Twitter for iPhone,0,0,0,0,everyone,False,,,,,,,,,,,,,,,,,,40222958,2009-05-15T11:43:12.000Z,GuilleBonCa,GuilleOk  🇻🇪🇺🇦,Hi!!!,,,,,,La ciudad de la furia.,1491619014510092291,https://pbs.twimg.com/profile_images/1317921397147140099/tffENZhG_normal.jpg,False,3645,4916,19,45945,,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64110518272659457,64075247736991744,64075247736991744,,,207245187,137887680,,,2011-04-29T23:35:13.000Z,"@italofsc Que eu saiba, malária não vai cair...quem me disse foi carlos",pt,Twitter Web Client,0,0,0,0,everyone,False,,,,"[{""start"": 65, ""end"": 70, ""probability"": 0.6156, ""type"": ""Person"", ""normalized_text"": ""carlos""}]",,,"[{""start"": 0, ""end"": 9, ""username"": ""italofsc"", ""id"": ""137887680"", ""verified"": false, ""location"": ""Jo\u00e3o Pessoa"", ""name"": ""\u00cdtalo Sarmento"", ""url"": """", ""created_at"": ""2010-04-28T01:51:19.000Z"", ""protected"": false, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1506045782440521733/u5zeG7dP_normal.jpg"", ""description"": ""Seja Luz. \u2728"", ""public_metrics"": {""followers_count"": 279, ""following_count"": 214, ""tweet_count"": 8541, ""listed_count"": 4}}]",,,,,,,,,,,207245187,2010-10-24T21:50:00.000Z,brendacccarv,Brenda Carvalho,the most patient person in the world',,,,,,,,https://pbs.twimg.com/profile_images/2546309149/9yhu4bubmyu704cyaext_normal.jpeg,False,124,141,1,672,,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64110437595234304,64110437595234304,,,,171136584,,,,2011-04-29T23:34:54.000Z,my mum is goin 2 make me tke malaria drugs 2mao...........arggghhhhhh dey make feel sick,en,Twitter Web Client,0,0,0,0,everyone,False,,,,,,,,,,,,,,,,,,171136584,2010-07-26T17:02:42.000Z,Merelam,WEALTH,LoveWorld Family 🤗💜 | Youtube: Merelam A. - Please subscribe to my channel ☺️ | Chigor ❤️.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/VUlEvq25vA"", ""expanded_url"": ""https://www.youtube.com/channel/UC6zRB09Ry7uGsV1vfN7A3Rw"", ""display_url"": ""youtube.com/channel/UC6zRB\u2026""}]",,1483605297017073664,https://pbs.twimg.com/profile_images/1470048056703950855/bPAz6JJP_normal.jpg,False,2016,981,9,66671,https://t.co/VUlEvq25vA,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
64110144568569856,64110144568569856,,,,266082195,,,,2011-04-29T23:33:44.000Z,Messing with genes to wipe out malaria: Malaria is one of the most important infectious diseases. It infects an ... http://bit.ly/kmCCjW,en,twitterfeed,0,0,0,0,everyone,False,,,,"[{""start"": 40, ""end"": 46, ""probability"": 0.7459, ""type"": ""Other"", ""normalized_text"": ""Malaria""}]",,,,,,,,,,,,,,266082195,2011-03-14T16:33:14.000Z,transplanta,pritih,i have done M.Sc. in biotechnology and then M.Sc. in computers so i have developed my site just have a look,,,,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/Ece1LE7jdO"", ""expanded_url"": ""http://www.whatisimmunity.com"", ""display_url"": ""whatisimmunity.com""}]",India,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,158,0,0,12077,http://t.co/Ece1LE7jdO,False,,,,,,,,,,,,,,,2022-04-25T16:23:05+00:00,https://api.twitter.com/2/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&ids=64114531223347200%2C64114331104710656%2C64113747035291648%2C64112146514059264%2C64111817017921536%2C64111543595438082%2C64110518272659457%2C64110437595234304%2C64110144568569856%2C64109976322457600%2C64109170303053825%2C64108745927569409%2C64108588460818432%2C64106077863686144%2C64105651382665216%2C64104759547801600%2C64104753981964288%2C64104430492065792%2C64103916597551104%2C64103171835961344%2C64102788673708032%2C64102720495304704%2C64102377782906881%2C64102371734716416%2C64102368534470656%2C64101815989440512%2C64101667855024129%2C64101244175781888%2C64100952235442176%2C64100898544156672,2.10.2,
